order_number,producto_id,cliente_id,fecha_id,geografia_id,quantity_ordered,price_each,sales,status
10414,37,84,20050506,149,44,73.98,3255.12,On Hold
10103,38,41,20030129,70,25,100.0,2539.5,Shipped
10111,38,37,20030325,149,43,100.0,4818.15,Shipped
10126,38,55,20030528,75,30,97.39,2921.7,Shipped
10139,38,9,20030716,82,20,90.06,1801.2,Shipped
10150,38,46,20030919,246,26,100.0,2804.36,Shipped
10163,38,23,20031020,149,40,100.0,4900.8,Shipped
10173,38,34,20031105,2,31,89.01,2759.31,Shipped
10183,38,56,20031113,149,22,100.0,2488.2,Shipped
10193,38,37,20031121,82,23,100.0,2769.89,Shipped
10206,38,7,20031205,244,30,100.0,3581.4,Shipped
10215,38,86,20040129,149,49,100.0,5285.14,Shipped
10228,38,83,20040310,149,31,100.0,3181.53,Shipped
10244,38,70,20040429,75,29,100.0,3340.51,Shipped
10257,38,68,20040614,149,37,84.82,3138.34,Shipped
10270,38,17,20040719,82,38,100.0,4775.08,Shipped
10280,38,76,20040817,2,29,100.0,3006.43,Shipped
10291,38,71,20040908,184,23,100.0,2866.26,Shipped
10304,38,36,20041011,27,26,85.87,2232.62,Shipped
10312,38,7,20041021,149,38,100.0,4457.02,Shipped
10322,38,98,20041104,149,48,47.04,2257.92,Shipped
10332,38,77,20041117,87,40,39.8,1592.0,Shipped
10347,38,90,20041129,82,45,100.0,4948.2,Shipped
10357,38,68,20041210,149,44,100.0,5160.76,Shipped
10369,38,78,20050120,149,21,94.22,1978.62,Shipped
10381,38,76,20050217,149,35,100.0,4288.2,Shipped
10392,38,59,20050310,226,29,86.92,2520.68,Shipped
10423,38,11,20050530,24,21,84.82,1781.22,In Process
10105,39,97,20030211,224,22,100.0,3065.04,Shipped
10117,39,48,20030416,246,26,100.0,3551.34,Shipped
10128,39,18,20030606,75,41,100.0,5544.02,Shipped
10142,39,57,20030808,149,47,100.0,6034.33,Shipped
10153,39,8,20030928,75,31,100.0,3641.57,Shipped
10166,39,30,20031021,149,43,100.0,6930.74,Shipped
10177,39,93,20031107,75,23,100.0,3675.63,Shipped
10185,39,64,20031114,149,28,100.0,3442.04,Shipped
10196,39,57,20031126,149,49,100.0,6893.81,Shipped
10208,39,56,20040102,27,24,100.0,2622.48,Shipped
10221,39,99,20040218,24,33,100.0,4417.38,Shipped
10232,39,59,20040320,87,22,100.0,3606.02,Shipped
10248,39,69,20040507,149,32,100.0,3802.56,Cancelled
10273,39,34,20040721,24,40,100.0,5026.4,Shipped
10282,39,61,20040820,149,43,100.0,6695.53,Shipped
10293,39,4,20040909,2,24,100.0,2819.28,Shipped
10306,39,35,20041014,87,32,100.0,3759.04,Shipped
10314,39,44,20041022,224,20,100.0,2731.8,Shipped
10325,39,44,20041105,70,24,69.12,1658.88,Shipped
10336,39,99,20041120,27,48,100.0,5778.24,Shipped
10350,39,84,20041202,75,44,100.0,5191.12,Shipped
10372,39,44,20050126,22,28,100.0,3862.88,Shipped
10383,39,9,20050222,75,24,61.52,1476.48,Shipped
10396,39,100,20050323,149,33,100.0,5273.73,Shipped
10414,39,84,20050506,149,41,100.0,4872.03,On Hold
10104,40,86,20030131,75,23,100.0,4556.99,Shipped
10109,40,17,20030310,149,46,100.0,8257.0,Shipped
10114,40,44,20030401,27,48,100.0,8209.44,Shipped
10122,40,80,20030508,27,25,100.0,3598.5,Shipped
10127,40,86,20030603,149,22,100.0,3837.24,Shipped
10136,40,91,20030704,27,41,100.0,8331.61,Shipped
10141,40,41,20030801,12,34,100.0,4836.5,Shipped
10148,40,51,20030911,82,32,100.0,5418.88,Shipped
10151,40,42,20030921,12,21,100.0,3734.01,Shipped
10160,40,67,20031011,149,20,100.0,3996.4,Shipped
10165,40,77,20031022,246,47,100.0,8754.69,Shipped
10171,40,16,20031105,244,39,100.0,5481.45,Shipped
10175,40,85,20031106,87,29,100.0,4419.89,Shipped
10181,40,48,20031112,70,45,100.0,6324.75,Shipped
10184,40,82,20031114,75,28,100.0,4409.72,Shipped
10192,40,78,20031120,149,26,100.0,3918.46,Shipped
10195,40,33,20031125,149,50,100.0,7620.5,Shipped
10203,40,28,20031202,75,48,100.0,8291.04,Shipped
10207,40,39,20031209,149,25,100.0,3937.25,Shipped
10212,40,56,20040116,75,40,100.0,5554.4,Shipped
10225,40,79,20040222,133,43,100.0,6407.86,Shipped
10229,40,29,20040311,149,22,100.0,4172.52,Shipped
10239,40,73,20040412,12,47,100.0,7083.37,Shipped
10246,40,34,20040505,75,36,100.0,7132.68,Shipped
10253,40,46,20040601,87,40,100.0,6773.6,Cancelled
10259,40,24,20040615,246,27,100.0,3657.69,Shipped
10266,40,51,20040706,2,29,100.0,4812.55,Shipped
10271,40,3,20040720,149,20,100.0,3928.6,Shipped
10278,40,50,20040806,149,42,100.0,6401.22,Shipped
10281,40,69,20040819,149,25,100.0,4191.25,Shipped
10287,40,4,20040830,133,36,100.0,5852.52,Shipped
10292,40,11,20040908,149,21,100.0,2844.87,Shipped
10301,40,45,20031005,70,23,100.0,4011.66,Shipped
10305,40,64,20041013,149,37,100.0,7455.87,Shipped
10310,40,25,20041016,202,48,100.0,8940.96,Shipped
10313,40,14,20041022,244,25,100.0,4572.25,Shipped
10321,40,47,20041104,149,33,100.0,5700.09,Shipped
10324,40,92,20041105,149,27,100.0,3155.49,Shipped
10331,40,17,20041117,149,27,100.0,4170.69,Shipped
10334,40,84,20041119,184,20,100.0,2878.8,On Hold
10342,40,39,20041124,82,30,100.0,5029.5,Shipped
10349,40,79,20041201,149,48,100.0,7396.8,Shipped
10358,40,30,20041210,75,32,93.49,2991.68,Shipped
10366,40,65,20050110,24,34,100.0,6275.72,Shipped
10370,40,20,20050120,82,27,56.85,1534.95,Shipped
10377,40,67,20050209,12,39,100.0,7264.53,Shipped
10383,40,9,20050222,75,47,100.0,6869.05,Shipped
10394,40,45,20050315,75,22,100.0,3353.02,Shipped
10405,40,72,20050414,27,55,100.0,8289.05,Shipped
10412,40,10,20050503,75,60,100.0,11887.8,Shipped
10419,40,66,20050517,226,35,100.0,5926.9,Shipped
10425,40,81,20050531,27,28,100.0,3793.16,In Process
10105,41,97,20030211,224,38,100.0,4330.1,Shipped
10117,41,48,20030416,246,21,95.8,2011.8,Shipped
10128,41,18,20030606,75,41,100.0,4837.18,Shipped
10142,41,57,20030808,149,22,97.81,2151.82,Shipped
10153,41,8,20030928,75,29,88.74,2573.46,Shipped
10165,41,77,20031022,246,50,100.0,5344.5,Shipped
10177,41,93,20031107,75,29,100.0,3070.52,Shipped
10185,41,64,20031114,149,49,80.67,3952.83,Shipped
10196,41,57,20031126,149,35,100.0,3564.75,Shipped
10208,41,56,20040102,27,48,100.0,5614.56,Shipped
10221,41,99,20040218,24,23,80.67,1855.41,Shipped
10232,41,59,20040320,87,48,95.8,4598.4,Shipped
10248,41,69,20040507,149,42,100.0,5082.42,Cancelled
10273,41,34,20040721,24,47,100.0,5450.59,Shipped
10282,41,61,20040820,149,36,100.0,4174.92,Shipped
10293,41,4,20040909,2,22,100.0,2418.24,Shipped
10306,41,35,20041014,87,40,91.76,3670.4,Shipped
10314,41,44,20041022,224,23,100.0,2481.7,Shipped
10326,41,35,20041109,184,32,100.0,3807.68,Shipped
10336,41,99,20041120,27,21,100.0,2230.41,Shipped
10350,41,84,20041202,75,41,93.04,3814.64,Shipped
10372,41,44,20050126,22,25,84.71,2117.75,Shipped
10383,41,9,20050222,75,26,100.0,3340.48,Shipped
10396,41,100,20050323,149,24,89.75,2154.0,Shipped
10414,41,84,20050506,149,48,100.0,5808.48,On Hold
10108,42,1,20030303,166,26,68.35,1777.1,Shipped
10122,42,80,20030508,27,21,73.17,1536.57,Shipped
10135,42,79,20030702,149,45,78.0,3510.0,Shipped
10147,42,79,20030905,149,36,86.04,3097.44,Shipped
10159,42,44,20031010,149,21,81.21,1705.41,Shipped
10169,42,67,20031104,82,32,70.76,2264.32,Shipped
10181,42,48,20031112,70,30,82.82,2484.6,Shipped
10191,42,71,20031120,202,36,94.88,3415.68,Shipped
10203,42,28,20031202,75,33,86.04,2839.32,Shipped
10211,42,10,20040115,27,35,78.0,2730.0,Shipped
10225,42,79,20040222,133,37,95.69,3540.53,Shipped
10238,42,56,20040409,224,41,73.17,2999.97,Shipped
10252,42,62,20040526,27,20,76.39,1527.8,Shipped
10265,42,60,20040702,82,45,86.84,3907.8,Shipped
10276,42,57,20040802,149,38,69.96,2658.48,Shipped
10287,42,4,20040830,133,43,70.76,3042.68,Shipped
10300,42,14,20031004,202,49,78.8,3861.2,Shipped
10310,42,25,20041016,202,27,80.41,2171.07,Shipped
10319,42,6,20041103,149,46,73.98,3403.08,Shipped
10329,42,46,20041115,149,38,59.1,2245.8,Shipped
10342,42,39,20041124,82,25,66.74,1668.5,Shipped
10363,42,44,20050106,12,46,60.3,2773.8,Shipped
10378,42,13,20050210,75,22,100.0,2464.0,Shipped
10390,42,69,20050304,149,40,100.0,5491.6,Shipped
10103,43,41,20030129,70,46,100.0,4791.82,Shipped
10111,43,37,20030325,149,39,100.0,4178.85,Shipped
10126,43,55,20030528,75,38,82.34,3128.92,Shipped
10139,43,9,20030716,82,30,100.0,3095.4,Shipped
10149,43,35,20030912,149,42,94.25,3958.5,Shipped
10163,43,23,20031020,149,43,100.0,4991.44,Shipped
10173,43,34,20031105,2,29,95.24,2761.96,Shipped
10182,43,97,20031112,149,33,86.31,2848.23,Shipped
10193,43,37,20031121,82,32,79.37,2539.84,Shipped
10206,43,7,20031205,244,28,87.3,2444.4,Shipped
10215,43,86,20040129,149,41,100.0,4555.92,Shipped
10227,43,50,20040302,27,33,100.0,3666.96,Shipped
10244,43,70,20040429,75,36,84.33,3035.88,Shipped
10257,43,68,20040614,149,26,89.29,2321.54,Shipped
10280,43,76,20040817,2,34,100.0,3474.46,Shipped
10290,43,30,20040907,149,26,96.23,2501.98,Shipped
10304,43,36,20041011,27,38,100.0,3958.46,Shipped
10312,43,7,20041021,149,33,100.0,3535.95,Shipped
10323,43,3,20041105,202,33,91.27,3011.91,Shipped
10333,43,45,20041118,149,46,100.0,11336.7,Shipped
10347,43,90,20041129,82,26,100.0,2656.94,Shipped
10357,43,68,20041210,149,25,100.0,2604.25,Shipped
10369,43,78,20050120,149,45,73.08,3288.6,Shipped
10382,43,41,20050217,149,50,100.0,8935.5,Shipped
10392,43,59,20050310,226,36,100.0,4035.96,Shipped
10423,43,11,20050530,24,21,89.29,1875.09,In Process
10108,44,1,20030303,166,29,100.0,4049.56,Shipped
10122,44,80,20030508,27,21,100.0,2469.39,Shipped
10135,44,79,20030702,149,42,100.0,5432.7,Shipped
10147,44,79,20030905,149,37,100.0,4405.22,Shipped
10159,44,44,20031010,149,25,100.0,3638.0,Shipped
10169,44,67,20031104,82,36,100.0,4444.92,Shipped
10181,44,48,20031112,70,22,100.0,3395.48,Shipped
10191,44,71,20031120,202,23,100.0,3414.58,Shipped
10203,44,28,20031202,75,32,100.0,5127.04,Shipped
10211,44,10,20040115,27,28,100.0,3745.28,Shipped
10225,44,79,20040222,133,27,100.0,4564.08,Shipped
10238,44,56,20040409,224,49,100.0,6554.24,Shipped
10252,44,62,20040526,27,41,100.0,6749.83,Shipped
10265,44,60,20040702,82,49,100.0,8427.02,Shipped
10276,44,57,20040802,149,30,100.0,3924.6,Shipped
10287,44,4,20040830,133,40,100.0,6761.6,Shipped
10300,44,14,20031004,202,23,100.0,3786.49,Shipped
10310,44,25,20041016,202,49,100.0,6266.12,Shipped
10320,44,12,20041103,184,25,100.0,3491.0,Shipped
10330,44,16,20041116,166,37,100.0,4405.22,Shipped
10342,44,39,20041124,82,55,100.0,6548.3,Shipped
10355,44,96,20041207,75,23,100.0,3177.91,Shipped
10363,44,44,20050106,12,24,100.0,4142.64,Shipped
10378,44,13,20050210,75,43,96.49,4149.07,Shipped
10390,44,69,20050304,149,50,100.0,7397.0,Shipped
10109,45,17,20030310,149,47,100.0,6241.6,Shipped
10123,45,72,20030520,27,34,100.0,5331.88,Shipped
10137,45,79,20030710,27,31,100.0,5124.3,Shipped
10148,45,51,20030911,82,28,100.0,3639.44,Shipped
10161,45,94,20031017,224,36,100.0,5544.0,Shipped
10172,45,45,20031105,149,48,100.0,5493.12,Shipped
10181,45,48,20031112,70,39,100.0,5785.26,Shipped
10192,45,78,20031120,149,45,100.0,5340.6,Shipped
10204,45,50,20031202,149,35,100.0,5735.8,Shipped
10212,45,56,20040116,75,45,100.0,6357.6,Shipped
10226,45,74,20040226,149,46,100.0,7343.9,Shipped
10240,45,70,20040413,22,37,100.0,5959.22,Shipped
10253,45,46,20040601,87,31,100.0,4029.38,Cancelled
10266,45,51,20040706,2,33,100.0,5035.14,Shipped
10278,45,50,20040806,149,31,100.0,4116.8,Shipped
10287,45,4,20040830,133,27,100.0,4310.55,Shipped
10301,45,45,20031005,70,39,100.0,6446.7,Shipped
10311,45,10,20041016,75,32,100.0,3616.64,Shipped
10321,45,47,20041104,149,28,100.0,4232.76,Shipped
10331,45,17,20041117,149,26,67.91,1765.66,Shipped
10343,45,45,20041124,27,44,84.88,3734.72,Shipped
10367,45,91,20050112,149,46,100.0,4808.38,Resolved
10379,45,59,20050210,75,32,70.83,2266.56,Shipped
10406,45,64,20050415,224,65,100.0,10468.9,Disputed
10419,45,66,20050517,226,43,100.0,5589.14,Shipped
10108,46,1,20030303,166,43,67.77,2914.11,Shipped
10122,46,80,20030508,27,35,49.74,1740.9,Shipped
10135,46,79,20030702,149,45,50.36,2266.2,Shipped
10146,46,42,20030903,149,47,67.14,3155.58,Shipped
10159,46,44,20031010,149,21,64.66,1357.86,Shipped
10169,46,67,20031104,82,38,68.39,2598.82,Shipped
10180,46,9,20031111,27,21,50.36,1057.56,Shipped
10191,46,71,20031120,202,43,72.74,3127.82,Shipped
10211,46,10,20040115,27,46,54.09,2488.14,Shipped
10224,46,83,20040221,27,38,58.44,2220.72,Shipped
10237,46,98,20040405,149,26,52.22,1357.72,Shipped
10252,46,62,20040526,27,31,52.84,1638.04,Shipped
10264,46,49,20040630,149,48,54.71,2626.08,Shipped
10276,46,57,20040802,149,33,50.36,1661.88,Shipped
10286,46,47,20040828,27,38,57.2,2173.6,Shipped
10299,46,52,20040930,12,39,55.95,2182.05,Shipped
10310,46,25,20041016,202,42,67.14,2819.88,Shipped
10319,46,6,20041103,149,44,59.06,2598.64,Shipped
10330,46,16,20041116,166,29,69.63,2019.27,Shipped
10342,46,39,20041124,82,26,55.95,1454.7,Shipped
10355,46,96,20041207,75,31,53.47,1657.57,Shipped
10363,46,44,20050106,12,32,89.12,2851.84,Shipped
10378,46,13,20050210,75,28,100.0,4609.64,Shipped
10390,46,69,20050304,149,36,100.0,5079.96,Shipped
10403,46,79,20050408,87,36,52.22,1879.92,Shipped
10106,47,71,20030217,2,41,100.0,4774.86,Shipped
10119,47,42,20030428,226,27,99.52,2687.04,Shipped
10130,47,80,20030616,149,33,100.0,3423.75,Shipped
10143,47,91,20030810,149,34,100.0,3455.76,Shipped
10155,47,38,20031006,12,29,100.0,3622.97,Shipped
10167,47,8,20031023,184,34,100.0,3599.58,Cancelled
10178,47,47,20031108,27,48,100.0,5386.56,Shipped
10186,47,80,20031114,87,46,100.0,4918.78,Shipped
10197,47,19,20031126,75,22,100.0,2538.8,Shipped
10209,47,47,20040109,149,20,100.0,2498.6,Shipped
10222,47,13,20040219,149,45,85.75,3858.75,Shipped
10249,47,79,20040508,149,46,100.0,5600.5,Shipped
10262,47,81,20040624,75,34,100.0,4103.46,Cancelled
10273,47,34,20040721,24,50,85.75,4287.5,Shipped
10283,47,23,20040820,244,46,100.0,5795.54,Shipped
10296,47,18,20040915,202,22,84.7,1863.4,Shipped
10307,47,67,20041014,149,48,86.81,4166.88,Shipped
10316,47,95,20041101,87,47,86.81,4080.07,Shipped
10328,47,7,20041112,2,34,100.0,3815.48,Shipped
10338,47,86,20041122,24,45,100.0,5526.45,Shipped
10351,47,2,20041203,87,20,100.0,3374.6,Shipped
10373,47,71,20050131,12,50,60.49,3024.5,Shipped
10386,47,76,20050301,75,22,57.55,1266.1,Resolved
10398,47,50,20050330,27,45,100.0,4811.85,Shipped
10400,47,77,20050401,149,58,100.0,7307.42,Shipped
10415,47,9,20050509,82,51,100.0,6209.25,Disputed
10104,48,86,20030131,75,38,100.0,5348.5,Shipped
10117,48,48,20030416,246,22,100.0,2780.58,Shipped
10127,48,86,20030603,149,25,100.0,3447.0,Shipped
10142,48,57,20030808,149,24,100.0,3791.52,Shipped
10152,48,28,20030925,82,35,100.0,4524.1,Shipped
10165,48,77,20031022,246,28,100.0,3337.6,Shipped
10176,48,58,20031106,2,36,100.0,5532.12,Shipped
10185,48,64,20031114,149,39,100.0,5096.91,Shipped
10196,48,57,20031126,149,27,100.0,4537.08,Shipped
10207,48,39,20031209,149,40,100.0,6146.8,Shipped
10220,48,10,20040212,69,50,100.0,8258.0,Shipped
10230,48,29,20040315,202,42,100.0,7238.28,Shipped
10247,48,80,20040505,12,48,100.0,6756.0,Shipped
10272,48,31,20040720,149,25,100.0,3734.0,Shipped
10282,48,61,20040820,149,31,100.0,4674.8,Shipped
10292,48,11,20040908,149,44,100.0,7140.76,Shipped
10306,48,35,20041014,87,23,100.0,3600.65,Shipped
10314,48,44,20041022,224,29,100.0,4206.74,Shipped
10324,48,92,20041105,149,49,100.0,5379.71,Shipped
10337,48,17,20041121,149,36,100.0,5679.36,Shipped
10349,48,79,20041201,149,34,100.0,4394.84,Shipped
10358,48,30,20041210,75,25,100.0,2528.25,Shipped
10372,48,44,20050126,22,48,100.0,7031.52,Shipped
10383,48,9,20050222,75,38,100.0,5340.9,Shipped
10394,48,45,20050315,75,37,100.0,6376.58,Shipped
10413,48,100,20050505,149,49,100.0,6896.75,Shipped
10100,49,67,20030106,149,22,86.51,1903.22,Shipped
10110,49,27,20030318,87,28,89.27,2499.56,Shipped
10124,49,44,20030521,149,36,85.59,3081.24,Shipped
10148,49,51,20030911,82,34,100.0,3598.22,Shipped
10162,49,12,20031018,149,39,100.0,3912.09,Shipped
10173,49,34,20031105,2,21,75.46,1584.66,Shipped
10182,49,97,20031112,149,36,100.0,3942.72,Shipped
10193,49,37,20031121,82,24,97.55,2341.2,Shipped
10204,49,50,20031202,149,29,85.59,2482.11,Shipped
10213,49,49,20040122,87,38,94.79,3602.02,Shipped
10227,49,50,20040302,27,34,100.0,3566.94,Shipped
10241,49,28,20040413,27,42,90.19,3787.98,Shipped
10280,49,76,20040817,2,35,100.0,3704.05,Shipped
10288,49,8,20040901,246,35,80.99,2834.65,Shipped
10302,49,63,20031006,87,38,89.27,3392.26,Shipped
10311,49,10,20041016,75,41,81.91,3358.31,Shipped
10332,49,77,20041117,87,50,100.0,7310.0,Shipped
10344,49,15,20041125,27,21,100.0,2203.11,Shipped
10367,49,91,20050112,149,43,62.72,2696.96,Resolved
10380,49,27,20050216,75,32,100.0,3376.64,Shipped
10407,49,46,20050422,149,6,90.19,541.14,On Hold
10420,49,10,20050529,82,66,92.95,6134.7,In Process
10105,50,97,20030211,224,41,82.5,3382.5,Shipped
10117,50,48,20030416,246,23,97.42,2240.66,Shipped
10128,50,18,20030606,75,43,92.16,3962.88,Shipped
10142,50,57,20030808,149,24,70.22,1685.28,Shipped
10153,50,8,20030928,75,22,83.38,1834.36,Shipped
10166,50,30,20031021,149,26,73.73,1916.98,Shipped
10177,50,93,20031107,75,35,74.6,2611.0,Shipped
10185,50,64,20031114,149,47,77.24,3630.28,Shipped
10197,50,19,20031126,75,50,100.0,5090.5,Shipped
10208,50,56,20040102,27,45,87.77,3949.65,Shipped
10221,50,99,20040218,24,39,89.53,3491.67,Shipped
10232,50,59,20040320,87,23,89.53,2059.19,Shipped
10248,50,69,20040507,149,42,75.48,3170.16,Cancelled
10261,50,48,20040617,244,20,89.53,1790.6,Shipped
10273,50,34,20040721,24,33,71.09,2345.97,Shipped
10283,50,23,20040820,244,34,100.0,3580.88,Shipped
10293,50,4,20040909,2,49,100.0,4946.06,Shipped
10306,50,35,20041014,87,39,90.4,3525.6,Shipped
10315,50,68,20041029,27,36,100.0,3602.16,Shipped
10326,50,35,20041109,184,50,86.01,4300.5,Shipped
10337,50,17,20041121,149,29,100.0,4498.19,Shipped
10350,50,84,20041202,75,30,100.0,3023.1,Shipped
10372,50,44,20050126,22,41,86.89,3562.49,Shipped
10383,50,9,20050222,75,28,58.58,1640.24,Shipped
10396,50,100,20050323,149,45,100.0,4739.4,Shipped
10414,50,84,20050506,149,16,75.48,1207.68,On Hold
10103,51,41,20030129,70,36,100.0,4228.2,Shipped
10114,51,44,20030401,27,41,100.0,4815.45,Shipped
10126,51,55,20030528,75,50,100.0,7083.0,Shipped
10140,51,45,20030724,149,40,100.0,4601.2,Shipped
10150,51,46,20030919,246,49,100.0,6467.02,Shipped
10164,51,81,20031021,226,45,100.0,5012.55,Resolved
10175,51,85,20031106,87,47,100.0,5121.59,Shipped
10183,51,56,20031113,149,21,100.0,2441.04,Shipped
10194,51,89,20031125,27,32,100.0,4262.08,Shipped
10207,51,39,20031209,149,47,100.0,6658.02,Shipped
10217,51,90,20040204,246,38,100.0,4509.08,Shipped
10229,51,29,20040311,149,41,100.0,4716.23,Shipped
10245,51,28,20040504,149,21,100.0,2390.22,Shipped
10259,51,24,20040615,246,41,100.0,4666.62,Shipped
10270,51,17,20040719,82,38,100.0,5383.08,Shipped
10281,51,69,20040819,149,25,99.29,2482.25,Shipped
10291,51,71,20040908,184,48,100.0,5288.64,Shipped
10305,51,64,20041013,149,22,99.29,2184.38,Shipped
10313,51,14,20041022,244,28,100.0,2881.76,Shipped
10323,51,3,20041105,202,47,100.0,6203.06,Shipped
10334,51,84,20041119,184,49,100.0,6763.47,On Hold
10347,51,90,20041129,82,45,100.0,5884.65,Shipped
10357,51,68,20041210,149,28,100.0,3559.64,Shipped
10370,51,20,20050120,82,29,57.53,1668.37,Shipped
10382,51,41,20050217,149,39,100.0,4890.6,Shipped
10411,51,37,20050501,244,46,100.0,5235.72,Shipped
10425,51,81,20050531,27,38,100.0,4325.16,In Process
10103,52,41,20030129,70,41,47.29,1938.89,Shipped
10113,52,86,20030326,149,50,49.81,2490.5,Shipped
10126,52,55,20030528,75,43,53.83,2314.69,Shipped
10140,52,45,20030724,149,29,43.27,1254.83,Shipped
10150,52,46,20030919,246,30,42.76,1282.8,Shipped
10164,52,81,20031021,226,25,53.83,1345.75,Resolved
10174,52,10,20031106,82,49,44.78,2194.22,Shipped
10183,52,56,20031113,149,40,49.3,1972.0,Shipped
10194,52,89,20031125,27,41,44.78,1835.98,Shipped
10206,52,7,20031205,244,21,53.33,1119.93,Shipped
10215,52,86,20040129,149,46,45.28,2082.88,Shipped
10229,52,29,20040311,149,39,40.25,1569.75,Shipped
10245,52,28,20040504,149,45,59.87,2694.15,Shipped
10258,52,64,20040615,22,21,59.87,1257.27,Shipped
10270,52,17,20040719,82,44,58.36,2567.84,Shipped
10281,52,69,20040819,149,44,59.87,2634.28,Shipped
10291,52,71,20040908,184,29,51.82,1502.78,Shipped
10304,52,36,20041011,27,34,49.3,1676.2,Shipped
10312,52,7,20041021,149,39,56.85,2217.15,Shipped
10324,52,92,20041105,149,38,100.0,6832.02,Shipped
10333,52,45,20041118,149,24,79.86,1916.64,Shipped
10348,52,22,20041101,75,29,100.0,7110.8,Shipped
10358,52,30,20041210,75,30,100.0,5302.8,Shipped
10370,52,20,20050120,82,20,100.0,2730.0,Shipped
10382,52,41,20050217,149,39,100.0,7827.3,Shipped
10411,52,37,20050501,244,35,59.87,2095.45,Shipped
10424,52,47,20050531,75,26,59.87,1556.62,In Process
10108,53,1,20030303,166,44,100.0,5565.12,Shipped
10122,53,80,20030508,27,28,100.0,3583.16,Shipped
10135,53,79,20030702,149,31,100.0,4705.18,Shipped
10146,53,42,20030903,149,29,100.0,4444.54,Shipped
10159,53,44,20031010,149,32,100.0,4618.88,Shipped
10169,53,67,20031104,82,33,100.0,4910.4,Shipped
10180,53,9,20031111,27,44,100.0,5565.12,Shipped
10191,53,71,20031120,202,32,100.0,4237.76,Shipped
10211,53,10,20040115,27,41,100.0,5673.58,Shipped
10225,53,79,20040222,133,35,100.0,5260.15,Shipped
10238,53,56,20040409,224,44,100.0,6350.96,Shipped
10252,53,62,20040526,27,26,100.0,3559.4,Shipped
10264,53,49,20040630,149,20,100.0,2410.6,Shipped
10276,53,57,20040802,149,48,100.0,5713.92,Shipped
10287,53,4,20040830,133,34,100.0,4300.32,Shipped
10299,53,52,20040930,12,49,100.0,7947.31,Shipped
10310,53,25,20041016,202,40,100.0,5356.8,Shipped
10319,53,6,20041103,149,45,100.0,7901.1,Shipped
10330,53,16,20041116,166,50,100.0,6101.0,Shipped
10342,53,39,20041124,82,38,100.0,6276.46,Shipped
10355,53,96,20041207,75,25,100.0,4203.5,Shipped
10363,53,44,20050106,12,28,58.18,1629.04,Shipped
10378,53,13,20050210,75,49,67.14,3289.86,Shipped
10390,53,69,20050304,149,49,100.0,6862.94,Shipped
10110,54,27,20030318,87,42,61.29,2574.18,Shipped
10124,54,44,20030521,149,23,57.73,1327.79,Shipped
10148,54,51,20030911,82,29,81.25,2356.25,Shipped
10161,54,94,20031017,224,25,80.54,2013.5,Shipped
10173,54,34,20031105,2,39,71.98,2807.22,Shipped
10182,54,97,20031112,149,44,69.84,3072.96,Shipped
10193,54,37,20031121,82,25,76.26,1906.5,Shipped
10204,54,50,20031202,149,45,76.26,3431.7,Shipped
10213,54,49,20040122,87,25,83.39,2084.75,Shipped
10227,54,50,20040302,27,37,57.73,2136.01,Shipped
10241,54,28,20040413,27,30,66.99,2009.7,Shipped
10267,54,50,20040707,149,36,75.55,2719.8,Shipped
10279,54,45,20040809,75,26,60.58,1575.08,Shipped
10288,54,8,20040901,246,23,73.41,1688.43,Shipped
10302,54,63,20031006,87,23,72.7,1672.1,Shipped
10311,54,10,20041016,75,25,66.99,1674.75,Shipped
10332,54,77,20041117,87,21,100.0,3472.98,Shipped
10344,54,15,20041125,27,26,63.43,1649.18,Shipped
10367,54,91,20050112,149,44,85.25,3751.0,Resolved
10380,54,27,20050216,75,24,100.0,4536.0,Shipped
10407,54,46,20050422,149,66,66.99,4421.34,On Hold
10420,54,10,20050529,82,36,57.73,2078.28,In Process
10110,55,27,20030318,87,36,85.25,3069.0,Shipped
10124,55,44,20030521,149,22,77.9,1713.8,Shipped
10148,55,51,20030911,82,25,60.26,1506.5,Shipped
10161,55,94,20031017,224,37,72.76,2692.12,Shipped
10172,55,45,20031105,149,32,75.69,2422.08,Shipped
10182,55,97,20031112,149,47,74.22,3488.34,Shipped
10192,55,78,20031120,149,37,69.82,2583.34,Shipped
10204,55,50,20031202,149,20,62.47,1249.4,Shipped
10212,55,56,20040116,75,41,82.31,3374.71,Shipped
10226,55,74,20040226,149,21,60.26,1265.46,Shipped
10241,55,28,20040413,27,22,76.43,1681.46,Shipped
10267,55,50,20040707,149,40,80.1,3204.0,Shipped
10279,55,45,20040809,75,32,74.96,2398.72,Shipped
10288,55,8,20040901,246,36,66.14,2381.04,Shipped
10301,55,45,20031005,70,27,72.02,1944.54,Shipped
10311,55,10,20041016,75,26,87.45,2273.7,Shipped
10321,55,47,20041104,149,30,70.55,2116.5,Shipped
10332,55,77,20041117,87,23,56.84,1307.32,Shipped
10344,55,15,20041125,27,29,59.53,1726.37,Shipped
10367,55,91,20050112,149,21,60.37,1267.77,Resolved
10380,55,27,20050216,75,34,100.0,3441.82,Shipped
10407,55,46,20050422,149,26,76.43,1987.18,On Hold
10420,55,10,20050529,82,60,64.67,3880.2,In Process
10104,56,86,20030131,75,35,55.49,1942.15,Shipped
10115,56,41,20030404,149,47,69.36,3259.92,Shipped
10127,56,86,20030603,149,20,60.69,1213.8,Shipped
